DTName,Key,Value
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_ATTACK,m_fCameraCrashGap,0
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_ATTACK,m_fCameraCrashTime,0.2
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_ATTACK,m_HitSoundName,FX_COMBAT_MONSTER_HIT_BIG
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_ATTACK,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_SKILL1,m_ReActType,NRT_DAMAGE_B
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_SKILL1,m_BackSpeedX,0
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_SKILL1,m_fCameraCrashGap,10
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_SKILL1,m_fCameraCrashTime,0.1
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_HYPER1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_HYPER1,m_BackSpeedX,1000
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_HYPER1,m_BackSpeedJumpY,200
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_HYPER1,m_ReAttackCount,10
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_HYPER1,m_fReAttackGap,0.2
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_HYPER1,m_fStopTimeDef,0.1
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_HYPER1,m_fCameraCrashGap,20
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_HYPER1,m_fCameraCrashTime,0.05
DT_NKM_UNIT_DUNGEON_BOSS_B_DESIRE_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_ATTACK,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_ATTACK,m_BackSpeedX,200
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_ATTACK,m_fCameraCrashGap,0
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_ATTACK,m_fCameraCrashTime,0.1
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_ATTACK,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_ATTACK,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_SKILL,m_ReActType,NRT_DAMAGE_B
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_SKILL,m_BackSpeedX,1000
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_SKILL,m_fCameraCrashGap,0
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_SKILL,m_fCameraCrashTime,0.2
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_SKILL,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_SKILL,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_HYPER,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_HYPER,m_BackSpeedX,100
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_HYPER,m_BackSpeedJumpY,800
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_HYPER,m_fStopTimeDef,0.0
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_HYPER,m_fCameraCrashGap,0
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_HYPER,m_fCameraCrashTime,0.2
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_HYPER,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_DUNGEON_NORMAL_W_BULLY_HAMMER_HYPER,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV1,m_HitEffect,AB_FX_DUMMY
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV1,m_DefenderBuff,BUFF_SEO_YOON_PASSIVE_LV1
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV2,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV2,m_HitEffect,AB_FX_DUMMY
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV2,m_DefenderBuff,BUFF_SEO_YOON_PASSIVE_LV2
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV3,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV3,m_HitEffect,AB_FX_DUMMY
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV3,m_DefenderBuff,BUFF_SEO_YOON_PASSIVE_LV3
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV4,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV4,m_HitEffect,AB_FX_DUMMY
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV4,m_DefenderBuff,BUFF_SEO_YOON_PASSIVE_LV4
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV5,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV5,m_HitEffect,AB_FX_DUMMY
DT_NKM_UNIT_C_SEO_YOON_PASSIVE_LV5,m_DefenderBuff,BUFF_SEO_YOON_PASSIVE_LV5
DT_NKM_UNIT_C_SEO_YOON_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_SEO_YOON_ATTACK1,m_BackSpeedX,100
DT_NKM_UNIT_C_SEO_YOON_ATTACK1,m_ReAttackCount,5
DT_NKM_UNIT_C_SEO_YOON_ATTACK1,m_fReAttackGap,0.1
DT_NKM_UNIT_C_SEO_YOON_ATTACK1,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_UNIT_C_SEO_YOON_ATTACK2,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_SEO_YOON_ATTACK2,m_BackSpeedX,600
DT_NKM_UNIT_C_SEO_YOON_ATTACK2,m_fStopTimeDef,0.1
DT_NKM_UNIT_C_SEO_YOON_ATTACK2,m_fCameraCrashGap,0
DT_NKM_UNIT_C_SEO_YOON_ATTACK2,m_fCameraCrashTime,0.1
DT_NKM_UNIT_C_SEO_YOON_ATTACK2,m_HitSoundName,FX_COMBAT_ALL_HIT_EXPLOSION_FIRE_SMALL
DT_NKM_UNIT_C_SEO_YOON_ATTACK2,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_BackSpeedX,1500
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_BackSpeedJumpY,400
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_fStopTimeDef,0.1
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_fCameraCrashGap,10
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_fCameraCrashTime,0.05
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_bHitEffectLand,True
DT_NKM_UNIT_C_SEO_YOON_SKILL1,m_DefenderBuff,DEBUFF_SEO_YOON_SKILL
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_BackSpeedX,1500
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_BackSpeedJumpY,400
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_fStopTimeDef,0.1
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_fCameraCrashGap,10
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_fCameraCrashTime,0.05
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_HitSoundName,FX_COMBAT_ALL_HIT_EXPLOSION_FIRE_SMALL
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_bHitEffectLand,True
DT_NKM_UNIT_C_SEO_YOON_SKILL1_LV5,m_DefenderBuff,DEBUFF_SEO_YOON_SKILL_LV5
DT_NKM_UNIT_C_SEO_YOON_HYPER1,m_ReActType,NRT_DAMAGE_A
DT_NKM_UNIT_C_SEO_YOON_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_SEO_YOON_HYPER1,m_BackSpeedX,100
DT_NKM_UNIT_C_SEO_YOON_HYPER1,m_ReAttackCount,6
DT_NKM_UNIT_C_SEO_YOON_HYPER1,m_fReAttackGap,0.07
DT_NKM_UNIT_C_SEO_YOON_HYPER1,m_fCameraCrashGap,20
DT_NKM_UNIT_C_SEO_YOON_HYPER1,m_fCameraCrashTime,0.1
DT_NKM_UNIT_C_SEO_YOON_HYPER1,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_UNIT_C_SEO_YOON_HYPER1_END,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_SEO_YOON_HYPER1_END,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_SEO_YOON_HYPER1_END,m_BackSpeedX,200
DT_NKM_UNIT_C_SEO_YOON_HYPER1_END,m_ReAttackCount,5
DT_NKM_UNIT_C_SEO_YOON_HYPER1_END,m_fReAttackGap,0.07
DT_NKM_UNIT_C_SEO_YOON_HYPER1_END,m_fCameraCrashGap,20
DT_NKM_UNIT_C_SEO_YOON_HYPER1_END,m_fCameraCrashTime,0.1
DT_NKM_UNIT_C_SEO_YOON_HYPER1_END,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_UNIT_C_KIM_SOBIN_START1,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_KIM_SOBIN_START1,m_BackSpeedX,400
DT_NKM_UNIT_C_KIM_SOBIN_START1,m_ReAttackCount,3
DT_NKM_UNIT_C_KIM_SOBIN_START1,m_fReAttackGap,0.2
DT_NKM_UNIT_C_KIM_SOBIN_START1,m_fStopTimeDef,0.1
DT_NKM_UNIT_C_KIM_SOBIN_START1,m_fCameraCrashGap,10
DT_NKM_UNIT_C_KIM_SOBIN_START1,m_fCameraCrashTime,0.1
DT_NKM_UNIT_C_KIM_SOBIN_START1,m_HitSoundName,FX_COMBAT_ALL_ONESHOT_FIRE_SMALL
DT_NKM_UNIT_C_KIM_SOBIN_START1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_KIM_SOBIN_START1_LV5,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_KIM_SOBIN_START1_LV5,m_BackSpeedX,400
DT_NKM_UNIT_C_KIM_SOBIN_START1_LV5,m_ReAttackCount,3
DT_NKM_UNIT_C_KIM_SOBIN_START1_LV5,m_fReAttackGap,0.2
DT_NKM_UNIT_C_KIM_SOBIN_START1_LV5,m_fStopTimeDef,0.1
DT_NKM_UNIT_C_KIM_SOBIN_START1_LV5,m_fCameraCrashGap,10
DT_NKM_UNIT_C_KIM_SOBIN_START1_LV5,m_fCameraCrashTime,0.1
DT_NKM_UNIT_C_KIM_SOBIN_START1_LV5,m_HitSoundName,FX_COMBAT_ALL_ONESHOT_FIRE_SMALL
DT_NKM_UNIT_C_KIM_SOBIN_START1_LV5,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_KIM_SOBIN_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_KIM_SOBIN_ATTACK1,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1,m_BackSpeedX,0
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1,m_ReAttackCount,1
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1,m_fCameraCrashGap,10
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1,m_fCameraCrashTime,0.1
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1,m_HitSoundName,FX_COMBAT_ALL_ONESHOT_FIRE_SMALL
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_LV5,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_LV5,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_LV5,m_BackSpeedX,0
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_LV5,m_ReAttackCount,1
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_LV5,m_fCameraCrashGap,10
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_LV5,m_fCameraCrashTime,0.1
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_LV5,m_HitSoundName,FX_COMBAT_ALL_ONESHOT_FIRE_SMALL
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_LV5,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_LV5,m_DefenderBuff,DEBUFF_KIM_SOBIN_SKILL_LV5
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_DOT,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_DOT,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_DOT,m_BackSpeedX,0
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_DOT,m_HitSoundName,FX_COMBAT_ALL_ONESHOT_FIRE_SMALL
DT_NKM_UNIT_C_KIM_SOBIN_SKILL1_DOT,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_KIM_SOBIN_HYPER1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_KIM_SOBIN_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_KIM_SOBIN_HYPER1,m_BackSpeedX,0
DT_NKM_UNIT_C_KIM_SOBIN_HYPER1,m_fCameraCrashGap,20
DT_NKM_UNIT_C_KIM_SOBIN_HYPER1,m_ReAttackCount,2
DT_NKM_UNIT_C_KIM_SOBIN_HYPER1,m_fReAttackGap,0.2
DT_NKM_UNIT_C_KIM_SOBIN_HYPER1,m_HitSoundName,FX_COMBAT_ALL_ONESHOT_FIRE_SMALL
DT_NKM_UNIT_C_KIM_SOBIN_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_F_WRAITH_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_DUNGEON_F_WRAITH_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_STING_SMALL
DT_NKM_UNIT_DUNGEON_F_WRAITH_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_ATTACK,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_ATTACK,m_BackSpeedX,350
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_ATTACK,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_ATTACK,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL,m_BackSpeedX,1800
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL,m_BackSpeedJumpY,1000
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL,m_fCameraCrashGap,10
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL,m_HitSoundName,FX_COMBAT_ALL_HIT_BLADE_BIG
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL2,m_ReActType,NRT_DAMAGE_B
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL2,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL2,m_BackSpeedX,1200
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL2,m_HitSoundName,FX_COMBAT_ALL_HIT_BLADE_BIG
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_SKILL2,m_HitEffect,AB_FX_HIT_GUN_A_ORANGE
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_ReAttackCount,3
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_fReAttackGap,0.05
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_BackSpeedX,0
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_BackSpeedJumpY,1300
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_fStopTimeDef,0.0
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_fCameraCrashGap,20
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_fCameraCrashTime,0.4
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_DUNGEON_BOSS_GRAVE_HYPER,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_ATTACK,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_ATTACK,m_BackSpeedX,500
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_ATTACK,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_ATTACK,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_SKILL,m_ReActType,NRT_DAMAGE_UP
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_SKILL,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_SKILL,m_BackSpeedX,0
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_SKILL,m_BackSpeedJumpY,1300
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_SKILL,m_HitSoundName,FX_COMBAT_ALL_HIT_BLADE_BIG
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_SKILL,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_HYPER,m_ReActType,NRT_DAMAGE_A
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_HYPER,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_HYPER,m_BackSpeedX,1000
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_HYPER,m_fStopTimeDef,0.1
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_HYPER,m_ReAttackCount,5
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_HYPER,m_fReAttackGap,0.35
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_HYPER,m_fCameraCrashGap,20
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_HYPER,m_HitSoundName,FX_COMBAT_ALL_HIT_SMASH_SMALL
DT_NKM_UNIT_DUNGEON_BOSS_TOMBSTONE_HYPER,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_XIAOLIN_ATTACK1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_XIAOLIN_ATTACK1,m_BackSpeedX,200
DT_NKM_UNIT_C_XIAOLIN_ATTACK1,m_fCameraCrashGap,0
DT_NKM_UNIT_C_XIAOLIN_ATTACK1,m_fCameraCrashTime,0.2
DT_NKM_UNIT_C_XIAOLIN_ATTACK1,m_HitSoundName,FX_COMBAT_ALL_HIT_GUN_FIRE_SMALL_02
DT_NKM_UNIT_C_XIAOLIN_ATTACK1,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_1,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_1,m_BackSpeedX,200
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_1,m_fCameraCrashGap,0
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_1,m_fCameraCrashTime,0.2
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_1,m_HitSoundName,FX_COMBAT_ALL_HIT_GUN_FIRE_SMALL_02
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_1,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_2,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_2,m_BackSpeedX,200
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_2,m_fCameraCrashGap,0
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_2,m_fCameraCrashTime,0.2
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_2,m_HitSoundName,FX_COMBAT_ALL_HIT_GUN_FIRE_SMALL_02
DT_NKM_UNIT_C_XIAOLIN_ATTACK1_2,m_HitEffect,AB_FX_HIT_SLASH_A_BLUE
DT_NKM_UNIT_C_XIAOLIN_SKILL1,m_ReActType,NRT_DAMAGE_B
DT_NKM_UNIT_C_XIAOLIN_SKILL1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_XIAOLIN_SKILL1,m_BackSpeedX,200
DT_NKM_UNIT_C_XIAOLIN_SKILL1,m_fCameraCrashGap,10
DT_NKM_UNIT_C_XIAOLIN_SKILL1,m_fCameraCrashTime,0.2
DT_NKM_UNIT_C_XIAOLIN_SKILL1,m_HitSoundName,FX_COMBAT_ALL_HIT_GUN_FIRE_SMALL_02
DT_NKM_UNIT_C_XIAOLIN_SKILL1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_XIAOLIN_SKILL1_1,m_ReActType,NRT_DAMAGE_B
DT_NKM_UNIT_C_XIAOLIN_SKILL1_1,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_XIAOLIN_SKILL1_1,m_BackSpeedX,200
DT_NKM_UNIT_C_XIAOLIN_SKILL1_1,m_fCameraCrashGap,10
DT_NKM_UNIT_C_XIAOLIN_SKILL1_1,m_fCameraCrashTime,0.2
DT_NKM_UNIT_C_XIAOLIN_SKILL1_1,m_HitSoundName,FX_COMBAT_ALL_HIT_GUN_FIRE_SMALL_02
DT_NKM_UNIT_C_XIAOLIN_SKILL1_1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_XIAOLIN_SKILL1_2,m_ReActType,NRT_DAMAGE_B
DT_NKM_UNIT_C_XIAOLIN_SKILL1_2,m_CrashSuperArmorLevel,NSAL_SKILL
DT_NKM_UNIT_C_XIAOLIN_SKILL1_2,m_BackSpeedX,200
DT_NKM_UNIT_C_XIAOLIN_SKILL1_2,m_fCameraCrashGap,10
DT_NKM_UNIT_C_XIAOLIN_SKILL1_2,m_fCameraCrashTime,0.2
DT_NKM_UNIT_C_XIAOLIN_SKILL1_2,m_HitSoundName,FX_COMBAT_ALL_HIT_GUN_FIRE_SMALL_02
DT_NKM_UNIT_C_XIAOLIN_SKILL1_2,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_XIAOLIN_HYPER1,m_ReActType,NRT_DAMAGE_B
DT_NKM_UNIT_C_XIAOLIN_HYPER1,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_XIAOLIN_HYPER1,m_fStopTimeDef,0.2
DT_NKM_UNIT_C_XIAOLIN_HYPER1,m_fCameraCrashGap,10
DT_NKM_UNIT_C_XIAOLIN_HYPER1,m_HitSoundName,FX_COMBAT_ALL_HIT_EXPLOSION_ENERGY_BIG_02
DT_NKM_UNIT_C_XIAOLIN_HYPER1,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_C_XIAOLIN_HYPER1_BACK,m_ReActType,NRT_DAMAGE_DOWN
DT_NKM_UNIT_C_XIAOLIN_HYPER1_BACK,m_CrashSuperArmorLevel,NSAL_HYPER
DT_NKM_UNIT_C_XIAOLIN_HYPER1_BACK,m_BackSpeedX,2500
DT_NKM_UNIT_C_XIAOLIN_HYPER1_BACK,m_fCameraCrashGap,20
DT_NKM_UNIT_C_XIAOLIN_HYPER1_BACK,m_HitSoundName,FX_COMBAT_ALL_HIT_EXPLOSION_ENERGY_BIG_02
DT_NKM_UNIT_C_XIAOLIN_HYPER1_BACK,m_HitEffect,AB_FX_HIT_SLASH_A_RED
DT_NKM_UNIT_DUNGEON_W_BULLY_ELITE_ATTACK,m_ReActType,NRT_NO_ACTION
DT_NKM_UNIT_DUNGEON_W_BULLY_ELITE_ATTACK,m_BackSpeedX,300
DT_NKM_UNIT_DUNGEON_W_BULLY_ELITE_ATTACK,m_fCameraCrashGap,0
DT_NKM_UNIT_DUNGEON_W_BULLY_ELITE_ATTACK,m_fCameraCrashTime,0.2
